laptop_id,cpu_usage,memory_usage,disk_health,battery_health,uptime,issue_category
8272,23.290559968205898,98.67904386863295,83.06150679445187,95.42350528735928,81.65701632109,Memory Leak or Insufficient RAM
5689,41.61165357741372,51.59319851509389,84.85386369697257,85.33869519367984,18.530946455463194,Normal Operation
5627,41.29731099116994,69.1159996982804,93.76781558000393,73.33384268994739,57.26283542309461,Normal Operation
6544,27.02433522778531,39.07548757140179,98.22342212316936,93.03672376734455,63.69325152796279,Normal Operation
7037,87.58411803873929,43.36424827344869,87.08025567831064,89.12639017161317,2.6079485066442865,CPU Overload or Thermal Throttling
7344,88.2993352497023,61.21061731372209,81.11632248347243,87.80237492790104,67.03861398805067,CPU Overload or Thermal Throttling
7242,97.14940035373452,57.20344943417596,80.90623418303066,93.78105268116056,78.68737570225895,CPU Overload or Thermal Throttling
6690,44.50064463944148,55.788717249864845,88.90654590290978,96.61261942439671,30.80092076343055,Normal Operation
5182,47.77085747615685,35.52221171855075,82.23094727049185,79.11454624137131,58.059615779330166,Normal Operation
5459,49.70541328638118,61.052000251712144,95.43558361338918,83.35171354797475,51.79803406338574,Normal Operation
7855,86.53390974734268,59.86487406836751,82.60337963817564,97.48655969165073,44.513335167114164,CPU Overload or Thermal Throttling
8217,31.824072331601506,95.60817374139386,91.35850518971878,76.68465396823214,76.5563184614269,Memory Leak or Insufficient RAM
7020,96.37609382955259,47.8473391381651,81.63143904822971,83.76746095724516,35.27148291179992,CPU Overload or Thermal Throttling
1210,26.37724868653185,31.490517357990914,99.96390792536762,99.54502437611758,42.56825593385365,Normal Operation
1550,28.43316126201911,37.2258498569672,90.7374112769953,75.59656017413786,71.12717247742835,Normal Operation
2586,49.123772123122336,46.22110305282699,96.14791232533614,73.84497726194229,54.38059543329019,Normal Operation
7252,94.37437980205497,42.783123398407895,81.05140227061683,86.78731824870127,96.65786425887958,CPU Overload or Thermal Throttling
1604,38.471632722734434,54.14430409056858,87.2703012773151,82.52125014307926,20.55280375965468,Normal Operation
1452,15.461263066431341,39.67871918309428,93.27858412222756,70.3878129619927,72.57223999894721,Normal Operation
6113,12.980409235842384,44.73269501625828,94.50054690127882,87.58561599765271,80.36983679178704,Normal Operation
1782,23.66958776022118,59.749332353425686,81.62844207076829,92.93934082473397,47.443105929102,Normal Operation
9097,28.585735301837765,62.853517437558104,8.092986448949564,81.60596751196407,11.443320278140357,Imminent Disk Failure or Bad Sectors
1683,34.21589220138843,62.951869036045885,99.31494498706044,79.91342427566457,97.17105115958763,Normal Operation
9286,18.62366511125066,46.976107468225756,8.999324659319802,72.53653941052315,84.28447335303973,Imminent Disk Failure or Bad Sectors
9339,39.682740526068876,50.64197831782333,6.241197767915757,99.73309065240302,24.65999675009085,Imminent Disk Failure or Bad Sectors
6021,47.90312853492479,64.34813108905671,86.35512578842085,89.20831676921064,98.29834657818128,Normal Operation
7237,90.0393678824854,69.73614435964615,97.57124432810565,70.18764787445262,23.57764896003719,CPU Overload or Thermal Throttling
5884,39.963278132775244,43.827314965681566,89.84418101186012,96.34331975664215,40.319176983777915,Normal Operation
5959,11.88698953029601,63.70906867085582,92.10156088885014,93.93595330780957,75.1748981042637,Normal Operation
8323,21.669543935507363,89.24957694420327,88.08778451235213,96.09534618131865,0.17102721922772623,Memory Leak or Insufficient RAM
1773,45.751985742490554,44.80532504942404,93.30466105352977,84.76187961186726,17.800004188137986,Normal Operation
4013,20.896551400654985,33.53257201800214,95.25244319872502,87.19061369607687,7.3684282822532365,Normal Operation
1294,14.747011728939817,35.48573349348181,94.72356559863864,78.64241788267671,44.88163340120482,Normal Operation
818,39.090684176915246,35.90715623727706,85.60142382138,88.45500291858912,88.68383069058844,Normal Operation
3747,48.98018154844362,52.62633951095997,91.85838452863766,88.6410975874745,69.15733834678244,Normal Operation
3282,20.933145343156824,33.851311442573234,87.12485817953416,70.94673924600963,10.601136258628374,Normal Operation
4228,39.89069667320264,56.77693771958944,98.07629033424726,82.80834746326961,41.06794193169063,Normal Operation
7765,92.81759558029835,56.82414197942178,83.62841262299608,84.67717821336404,44.253314070270925,CPU Overload or Thermal Throttling
2009,20.917729432566404,41.512332672438006,85.27256836216742,80.65067672453634,20.02985844735199,Normal Operation
3999,18.80479144485953,30.612560445082888,93.05631764005633,86.64921199722289,13.468762482343799,Normal Operation
2047,43.15340023893067,49.65491597354841,93.96225456421223,91.65741470169662,83.16053420305936,Normal Operation
3929,28.57984931265639,40.09569104967798,86.6755789125385,96.4786927195132,50.90230238050171,Normal Operation
3868,33.39569903639604,31.25137246311172,90.24956722789683,90.88543997016691,2.735970912262242,Normal Operation
5196,18.419968385909886,62.96953068957752,89.61645607917372,94.30429884936126,57.016382767654726,Normal Operation
5367,20.85966995599257,34.96727004369345,82.02397957549998,73.23400047982801,9.825343120946062,Normal Operation
8429,42.06798474073162,88.77204955228375,95.34311955143303,81.12672024298992,43.61971239001772,Memory Leak or Insufficient RAM
7948,91.30760637044608,57.22069561113367,91.5131423794275,71.854028891444,3.8295588692791593,CPU Overload or Thermal Throttling
2438,38.80825909303615,66.28663753588208,90.65562365125867,87.94123005964761,33.38781520849159,Normal Operation
3461,11.043834716067774,50.12041925042823,89.78954343115312,97.52883568140248,71.38977158110701,Normal Operation
445,40.35496310726205,37.3751145574823,88.67439904020904,93.75173945804191,35.07167667463028,Normal Operation
2432,38.30010116673806,32.630444336183736,95.20183837006923,72.05970417764328,33.08803627923304,Normal Operation
8233,39.775034786264634,89.77749410562211,81.05874483133987,70.87847710982128,98.73431497696991,Memory Leak or Insufficient RAM
7464,95.25877790640855,44.68094834380274,98.25965134119767,83.71856209767414,25.21521678098796,CPU Overload or Thermal Throttling
5835,49.38023414008214,53.21498101691765,90.8949326810413,75.65771551201462,59.29735158448418,Normal Operation
5388,18.887778691671574,69.40270240539269,90.43254131997072,79.40802796089189,31.927264879300598,Normal Operation
9246,30.060390659289684,64.61414581175448,17.300105098677964,73.68513684499332,41.42695107575496,Imminent Disk Failure or Bad Sectors
2727,12.88137467250921,33.53673726577276,89.70272867759724,91.57202275945193,29.077522153261302,Normal Operation
7365,92.96345132033055,64.57440334496314,90.37004882132125,93.04927707026164,16.313950227511455,CPU Overload or Thermal Throttling
77,12.647737521388866,47.651258435001886,80.76412180164138,89.45837980456051,11.156172816470022,Normal Operation
7739,98.91997253365531,40.57620746972998,88.4502730891597,77.97662617803323,72.93117723244484,CPU Overload or Thermal Throttling
7562,93.5000868498599,39.0208446503488,86.69012471602983,84.18565939241229,37.70802133596482,CPU Overload or Thermal Throttling
3882,14.520000590698693,33.97876731523532,96.29875643163109,93.6022961476612,51.80244087882458,Normal Operation
8797,30.37602341197435,88.4839294752845,87.84790356233744,83.71232136004001,5.821647351300774,Memory Leak or Insufficient RAM
5767,34.5735962913177,67.11441222915819,90.71069685926882,84.80843546822743,44.14614583561828,Normal Operation
9384,39.94527849597839,61.44736406894724,22.535678695414358,83.48073375422987,91.335190846587,Imminent Disk Failure or Bad Sectors
7874,87.5953798816178,62.865689469027025,82.45961975335864,96.96039594624341,84.99553114593034,CPU Overload or Thermal Throttling
9358,37.50310371223163,32.53181030494169,9.029422439426815,97.4198543134227,30.320172457334195,Imminent Disk Failure or Bad Sectors
7953,93.48130479295668,38.052236682880896,84.71590837395591,88.02225374786572,32.12996129896118,CPU Overload or Thermal Throttling
761,29.638481080780437,52.799445321113424,90.36599258548127,95.32089452884563,63.65580013233077,Normal Operation
2539,32.02950418744474,64.84851490783767,89.97433255194765,73.33483865384174,10.972420675586303,Normal Operation
1089,28.38208200548248,41.76433366444694,96.76815633630318,78.1130623270343,91.80627670541482,Normal Operation
4204,40.16788335671019,69.88194620552164,87.43717176289448,91.82821513257252,51.79447602210928,Normal Operation
2417,28.533483477477468,47.70715426088963,94.216730074451,94.22348584662087,26.948959514143745,Normal Operation
4829,13.015484079241242,41.01229080512668,89.24334126166357,93.44118644997928,45.12122960304546,Normal Operation
4547,21.06435734282538,65.88263590049188,94.56560078825774,71.38012855044822,92.69362601034152,Normal Operation
6809,44.426315824693916,69.17258257498186,93.97452965078222,85.62238491528896,53.586918295589314,Normal Operation
364,17.040195365641534,30.208802230586564,99.49638781760197,96.11198041661339,37.04647689113892,Normal Operation
7539,88.67794774194455,66.37513405857538,96.4520048538792,92.95932057456919,46.06771403622015,CPU Overload or Thermal Throttling
5221,10.148456317728689,56.190722059979926,96.87518921832405,71.4529181443413,82.23738506502056,Normal Operation
3086,15.42588653285872,67.10120531613384,91.50926618808698,92.13990786986581,18.048987761948343,Normal Operation
723,27.92786706719964,60.830665068782,92.25089889122732,72.03699712966527,17.361913176008738,Normal Operation
1558,16.303425661154144,66.66138717677993,96.05073967831147,92.89543061847883,77.65842198774013,Normal Operation
3520,34.63497307591245,46.035120638664715,89.75697088019407,95.7941042723381,59.21416359156789,Normal Operation
3890,29.57152103208253,50.846562634124055,93.89050870145398,93.47078373887742,5.015348741600301,Normal Operation
358,39.53133249009504,54.865137811333994,95.62032697667468,73.85001721886064,26.253931597132862,Normal Operation
5654,21.977389320858766,38.792172821270896,85.4566833973961,91.82465972207714,89.55887137844063,Normal Operation
1349,44.78244853782717,52.45194874642153,84.34137581238667,92.37323453497902,88.56182469155094,Normal Operation
6548,40.015693591478346,31.084806559634277,85.36860491621981,76.30384168009108,71.32879769933214,Normal Operation
3752,21.450380291048457,46.16922710624439,85.60180458812788,99.5367727510234,66.12768439781122,Normal Operation
2203,18.25793096905067,47.42098185889019,89.45536918986323,79.34388050539535,94.6330529927143,Normal Operation
2930,31.444128103018095,33.77060998382356,82.47397386223378,92.7081911498803,34.78999059224493,Normal Operation
9882,43.5656406708786,68.80281194726564,43.56994301255684,72.66232099706004,82.52404684760572,Imminent Disk Failure or Bad Sectors
8761,40.85631617943487,97.4822484834381,85.47968332256542,81.58428376822168,4.28868285712749,Memory Leak or Insufficient RAM
4722,15.247803595578343,33.00493567881156,95.49810217052993,99.00529589292832,10.062839211944253,Normal Operation
4940,46.81687840801176,69.98494039638838,86.9566659412528,97.6463395922228,68.7395566795913,Normal Operation
8975,49.09303111400663,87.10087629225859,86.7087438809365,80.59678553691226,51.11363966561127,Memory Leak or Insufficient RAM
5406,46.576041763090174,67.95557890400727,89.75804554633076,76.08430807921455,82.83796327306042,Normal Operation
2209,46.84722966559741,32.29432564766388,83.72153110627619,98.60205421485158,76.645486099577,Normal Operation
4894,28.23026500077033,58.435484217475164,96.66445924178448,99.71495709889003,2.1203215733837766,Normal Operation
5870,17.542139798449515,59.92479452515376,80.23870167969878,77.68116800285817,51.00078435050018,Normal Operation
7096,87.16205276907384,59.0899056329754,90.68324053861406,75.71403905201639,74.9653319942913,CPU Overload or Thermal Throttling
2282,35.32349711409077,53.08226061782804,80.06573585857242,92.26768734946695,17.470529097226883,Normal Operation
2111,30.429858442256954,50.969608359529005,99.15034871849714,79.41232685584006,42.50335010306239,Normal Operation
446,12.898735435924529,68.67426720151727,83.3228616513985,88.53639740329055,32.474678185208695,Normal Operation
872,19.320622222710323,34.51869833994716,83.69047865472999,80.00964375321973,1.433221537995144,Normal Operation
9075,40.75797069618205,68.02883899029894,26.584979029971972,75.6669205104043,11.927588584809367,Imminent Disk Failure or Bad Sectors
1606,31.37665231708164,68.3917000965508,91.39043985135403,94.65479354723044,37.27735123061565,Normal Operation
4850,35.63048418824031,51.34554671006459,85.07793612172699,95.93111857569838,10.208539421600127,Normal Operation
23,21.54974748056997,43.38185445664492,83.59402008219948,72.76925199667038,64.20434733514563,Normal Operation
4910,34.20983558389109,42.330295172951075,95.30431901901576,86.07712599043548,81.47991165438849,Normal Operation
1698,33.60666316897621,59.86882430505842,84.47354342698705,83.77096081549772,31.13692677960771,Normal Operation
3773,40.07079760169135,35.42605516637601,96.41600955011869,81.6892928110126,54.341820247940355,Normal Operation
4763,16.536240904899877,47.41926122851221,91.33945033787704,86.08126995525654,56.59409561092299,Normal Operation
1517,28.630387927487586,58.224600737122046,99.5334033433997,98.02604940049619,81.99091708392905,Normal Operation
2507,29.74909347106845,54.99960104076368,81.15572244378727,98.01534524605208,56.59991195150509,Normal Operation
6410,48.35110383546486,57.23411385029962,82.87878544645042,78.4728760995252,96.44770041569171,Normal Operation
2461,21.49736633014241,64.94787428607124,84.19322379373267,74.70817715697427,63.56037407214088,Normal Operation
1760,33.197753206815314,56.53091083810692,86.80259857034142,99.41684299877477,96.36713969943155,Normal Operation
8147,16.433454225334184,96.50040979431672,97.92707055395462,96.56768416367507,3.097300505837053,Memory Leak or Insufficient RAM
5418,10.352941541252015,65.76139778407381,88.71335783221767,77.37242161822371,72.94478282300122,Normal Operation
1002,29.991753293732074,47.09353210688451,89.98637023315277,96.60558898176971,58.90911664365568,Normal Operation
1343,24.017449534590934,61.037630744177605,87.57228329445181,74.96563068850189,50.666303031681494,Normal Operation
5615,19.697485811787182,66.9825067467039,88.64935610773333,86.99241122783133,0.784237268374377,Normal Operation
1418,29.434155715222644,47.405734817450934,93.61187646673349,75.93962459528449,58.44959727434726,Normal Operation
9028,37.398298768717595,31.58158480732155,47.95436374501562,87.58286297016117,75.89812062159534,Imminent Disk Failure or Bad Sectors
8670,28.012161435548208,95.98411905357133,84.14977182544192,84.2616506567069,15.892937174434751,Memory Leak or Insufficient RAM
758,11.11014263380071,67.36447492387384,86.07916598967051,87.59663465180603,97.4358065147954,Normal Operation
8793,22.883236820215565,99.90964529392974,82.84120220117181,87.84948748145905,41.998733659064655,Memory Leak or Insufficient RAM
3187,35.18264059375971,53.73937159572158,90.60954473268819,77.17179066203192,27.722110606396832,Normal Operation
1543,43.02740170663788,63.54235919939787,92.33187094812881,84.51001532873772,48.28529028211249,Normal Operation
4576,38.09223399148537,49.09500730060896,84.27555703642253,73.0401978561642,69.47737141996899,Normal Operation
5507,47.76835360638903,57.49999691186048,91.2357898492284,80.73452979302729,95.93812280522526,Normal Operation
643,35.27599145022807,43.469960518872796,87.47137407794455,71.16680308140691,52.95130073554528,Normal Operation
753,35.55828281804667,59.12610918964246,93.81035738724927,94.0537419466978,22.809772938432783,Normal Operation
8225,23.957609029879485,93.02058459667951,97.03164767576376,90.27767208211509,94.57004947153904,Memory Leak or Insufficient RAM
4527,35.69891669777056,64.79225482151134,83.43387801547908,73.19925637065886,82.05331178939124,Normal Operation
7197,87.28888853489033,50.55305758309959,97.66300688346043,71.5856060556763,60.44654713601842,CPU Overload or Thermal Throttling
231,16.674670156530187,48.68946465333126,98.93374718311784,79.064856360269,5.519907276772273,Normal Operation
8004,24.40631337103484,95.5069197178959,91.74044949979535,90.16760427735414,97.39617835274677,Memory Leak or Insufficient RAM
7970,88.37880109953817,47.58033965291692,80.76280436729829,78.29560059047989,89.23094770470283,CPU Overload or Thermal Throttling
2110,11.01494666439995,67.85672275490622,95.62956306833534,75.0352717508976,97.52856573048663,Normal Operation
506,28.49144087052349,52.963826207877865,81.3066973894951,98.02312668106529,96.64856442034659,Normal Operation
6129,44.75857762215227,32.64357342527746,92.68097295574965,98.2023875125319,94.8953254669886,Normal Operation
1003,22.197615649820822,33.942772669734424,80.88147134585365,98.61606669141575,99.13490062734158,Normal Operation
6633,26.967949311243743,40.829623123584035,90.00226486683658,94.90422117959795,61.78323317423048,Normal Operation
6025,20.75664618214127,44.64033216169399,80.80831550490544,89.95796921013118,28.432258197031146,Normal Operation
1943,45.78300244524074,49.66511505951064,96.32532183979241,86.96728209656426,1.5799973457260919,Normal Operation
5766,45.06605349703773,56.1298592271624,92.91144143791207,95.72672852986275,13.086584100433251,Normal Operation
1205,16.438128769123868,46.67197218862704,81.5909058024741,91.7864704522142,32.09577503188752,Normal Operation
5993,47.05213140017524,46.70290854792718,88.24906540417719,88.8183670122739,84.80392921858684,Normal Operation
4683,15.962655856530588,50.93270141824253,86.28256990342199,76.43008374889013,97.6026606762113,Normal Operation
1649,13.578416615361363,54.76316283357358,81.40869129502747,93.36299140681126,87.30822548065021,Normal Operation
2540,18.754217149682656,53.55683222102542,92.49247363350653,77.85868620332009,34.41342125492973,Normal Operation
3668,22.476680055135475,66.26396294408275,89.65446806025358,89.20270588503746,44.78942939081828,Normal Operation
8720,31.573241239538564,94.13644388084087,99.10400095577057,71.10417768953552,85.63369411647338,Memory Leak or Insufficient RAM
5897,49.10656444342933,56.8057602973644,95.42171893104458,71.91293273840435,67.21328643193647,Normal Operation
9337,19.302853819148883,33.998264094591384,42.29094317784881,81.11899845262518,50.05852661530118,Imminent Disk Failure or Bad Sectors
6842,29.53500784248861,39.571784735247284,80.40693580958052,94.07724029313908,5.560792564027106,Normal Operation
8093,30.006491089676604,91.93516856252805,97.11470569075698,87.26840900367958,95.972274522825,Memory Leak or Insufficient RAM
9757,39.261418540496386,31.76829935507637,8.755327126592615,84.84680675644947,68.3323109937314,Imminent Disk Failure or Bad Sectors
1253,14.533797493998284,68.10163987896777,81.1265827327541,95.52917086231837,30.771201560171257,Normal Operation
1703,33.324670474554296,66.83468619808752,86.72937539910852,76.87580053750098,47.85311614226464,Normal Operation
1552,41.78771640015302,33.55188352384037,88.82643616295013,74.99033033790202,65.66929601628634,Normal Operation
1058,35.490885862327744,40.33205500604965,80.40192859386471,79.05980876775207,71.5087455787415,Normal Operation
6022,28.65493379016224,38.81837610502557,91.45335182825549,81.35377088775738,85.75625280697759,Normal Operation
3770,11.940313400255732,35.807935566373,97.48942980806059,80.56014609974189,13.865653948987799,Normal Operation
8898,13.314732190131808,99.88150207189341,95.12853702787525,74.14519721401962,2.6356782975287762,Memory Leak or Insufficient RAM
7661,93.73842685037397,59.106116149839295,91.44710731953685,87.0544665054089,55.24112694004823,CPU Overload or Thermal Throttling
1477,25.937363360605445,56.1915923305873,84.85812724867193,82.42186653659996,84.37402237004127,Normal Operation
750,17.16478678387154,54.0470347012587,83.8590527514819,79.18684280975597,90.57529841556916,Normal Operation
136,25.66771510152545,66.35099958009678,84.19680721818631,81.92626900984914,0.9788129304872828,Normal Operation
3968,17.246785932788722,57.93949534582588,88.11477289981903,93.57799973296964,17.25021648873829,Normal Operation
3492,10.980890635279636,60.048502001765684,91.81577633034951,93.03927460753417,63.96961336151396,Normal Operation
8949,40.68291066111932,99.09405168671536,88.00469329530702,76.1631246257951,77.12048599612285,Memory Leak or Insufficient RAM
7060,93.40279165760556,69.06523663300968,90.30783306460236,79.75299429915451,72.20708962196503,CPU Overload or Thermal Throttling
1891,25.66309132422584,59.68851205198848,97.99383200442726,79.87402013908459,12.556957951221992,Normal Operation
2295,40.60441931120796,54.876576331697386,88.08750391588893,82.73083907631445,57.59300530622908,Normal Operation
9779,21.061690751418517,31.0215350261296,24.414843425467502,97.81092964312049,77.65411859832987,Imminent Disk Failure or Bad Sectors
6732,12.01506792153753,56.45375176576244,88.47663866030321,98.79468671399432,38.35453670196336,Normal Operation
1079,33.2891408120272,36.147944589790896,82.29175906151887,96.36626202534472,35.0575915787707,Normal Operation
9026,16.804839307969665,56.23338920792307,17.908674421377835,79.37240677715137,53.219081384719644,Imminent Disk Failure or Bad Sectors
9290,12.581190687217386,58.39605594891445,15.972417630135965,93.39448283204011,96.66955215649685,Imminent Disk Failure or Bad Sectors
1193,28.893795465080984,31.021928872308656,87.66420819513472,73.8290079768824,21.012312330488047,Normal Operation
1668,10.383321199984174,36.787350075199875,92.67130468265442,79.90419462807995,91.73764959772588,Normal Operation
5254,47.331738069712735,33.23908228678415,81.62307659279459,86.74162556593967,50.559984771208576,Normal Operation
4056,46.404948170082484,68.68192636748334,86.11883004949959,77.15667465002419,18.905759268939715,Normal Operation
9651,39.496916055946166,46.6889025208748,21.566083517252675,74.44284155793656,9.155023510280625,Imminent Disk Failure or Bad Sectors
9383,41.49828117057766,61.56212550525494,18.97860407057172,90.83390838214203,82.66837214041284,Imminent Disk Failure or Bad Sectors
9678,38.560339570485105,69.42891755534936,24.188657765242144,93.31887521349866,60.21358491866143,Imminent Disk Failure or Bad Sectors
5988,32.88729748198247,51.03940608431621,95.50794006866589,77.49432624782462,22.79354748361221,Normal Operation
4919,35.055279834764654,50.177837363408116,92.58202696663,77.58059053829976,30.229560662228437,Normal Operation
8996,27.463013754829436,97.60899145659378,81.4160977922613,78.47216882779958,25.422616545662958,Memory Leak or Insufficient RAM
9173,14.788682877502977,30.21760664269067,27.62057053737408,98.35341254147978,76.42925587111627,Imminent Disk Failure or Bad Sectors
3820,18.058286464120545,53.8378194535923,80.73045221057095,71.91331612115955,66.52266231097398,Normal Operation
6020,30.9036703646223,51.19557409372723,90.58000000898883,73.6218039994703,48.05436690550836,Normal Operation
8066,25.43674079172235,99.38949028902111,83.6724409459555,76.8188055614784,95.70479303876292,Memory Leak or Insufficient RAM
7322,99.88060035398757,45.57637050182005,83.53690105167938,92.11800988080535,73.92975852341846,CPU Overload or Thermal Throttling
9020,41.162564547760866,69.46165050876706,30.793106792942883,83.87998483127546,24.846722378383635,Imminent Disk Failure or Bad Sectors
7286,95.71426856851008,55.659598142890914,97.23763372612025,77.16489887828875,15.060824804130357,CPU Overload or Thermal Throttling
7999,90.49332064100459,63.7286737463564,98.62170000567116,89.90749669968768,72.77072078231565,CPU Overload or Thermal Throttling
2486,23.87879655928364,47.64289651330793,85.91861302535828,87.49090837642258,35.71436054536819,Normal Operation
1141,41.44934655386499,62.42237990838586,85.5827684596253,82.52055388286665,37.1886592117583,Normal Operation
5156,20.157854460914486,33.93767866790347,92.3509050520737,72.25649738857024,33.44602645874177,Normal Operation
3631,43.98630482846983,32.60194096526514,99.34062812628814,75.99701642100074,92.9626354278062,Normal Operation
757,36.834553728016544,64.63831803252323,96.88858856121496,89.40848179156417,68.93568871540639,Normal Operation
8028,15.870499178909823,89.5746413132085,82.08266728228749,77.33072941585438,97.40893302900695,Memory Leak or Insufficient RAM
6463,31.210816964500907,42.046348917578925,92.59212366820785,87.35621676141773,0.001379403321954964,Normal Operation
6833,31.450362576699533,63.363629994717364,99.62799464517336,92.57330689787095,44.170810186461374,Normal Operation
5577,41.20280791379235,64.64060795949374,80.9614636699082,86.42968398587404,55.994393400510724,Normal Operation
1522,31.95479788654094,30.116552725881434,82.85425305146371,80.18811732388752,86.74168555368931,Normal Operation
302,39.27570643622357,51.170538190388214,88.56902622182345,80.79825744959147,96.71773106561467,Normal Operation
3427,28.376160471792502,43.82207105854491,83.12676262875677,78.40000858870577,19.983017526909418,Normal Operation
6149,18.114676240533782,62.4283282743559,88.80973900913014,79.20979022020728,64.7146294847791,Normal Operation
9219,32.04500628866711,66.18643324249675,10.876208634556445,77.11493417818284,12.314461827905243,Imminent Disk Failure or Bad Sectors
2495,12.843137667740594,60.402340952179436,83.9426562915157,91.54197701521643,74.04339439412168,Normal Operation
1377,29.78007638368004,44.251448386491305,88.49941432048132,97.80504136069472,90.77306081524792,Normal Operation
