equipmentId,temperature,vibration,load,ambientTemp,humidity,failureCategory
7969,85.7063188173055,0.06601245098994102,45.77953048226091,34.46142614294548,52.321974487968355,Insulation Breakdown or Cooling System Failure
4402,66.96830677309806,0.06122636875072754,51.87880491022449,30.43429509024455,37.07514957946953,Normal Operation
2002,73.77613830124666,0.00901285890366755,46.84792508956656,25.439156659517064,48.90505878547563,Normal Operation
3128,65.0754627366114,0.00687200175549835,38.99886249857632,23.3537466776408,57.131931089894834,Normal Operation
5915,60.535313717840225,0.05344449830897899,52.009385832979056,26.936544268753412,45.21589911273722,Normal Operation
6224,69.57065248869301,0.012934371279565893,54.141778537831144,27.862921397612745,44.03400081736487,Normal Operation
3967,69.01048050792207,0.03086873902606506,46.73420784718546,28.71592699669579,40.555043886264265,Normal Operation
9980,72.78643099868393,0.031595382814925035,78.77331198238714,22.522026370391654,35.318103837249815,Overload or Imbalanced Load
2106,65.14251997817509,0.0627941053269336,47.33632016862023,27.473921200823437,68.25448639809642,Normal Operation
9576,74.6704276736508,0.07017017104698672,98.27934261787644,24.233750774533664,52.146865664916305,Overload or Imbalanced Load
7358,94.46424503307932,0.07161570721883312,59.88733945207045,22.530067761081458,30.88164003097289,Insulation Breakdown or Cooling System Failure
8820,62.175332278692686,0.18270817481896587,34.79910074488581,26.185176065813074,35.390847822701275,Mechanical Wear or Loose Components
2438,68.00564282263792,0.02571737351486645,36.09663427094955,26.57436197652399,64.89289812411761,Normal Operation
394,70.17817081827936,0.062468862213015126,40.700482661835665,21.719447740025185,53.47054823542841,Normal Operation
8636,67.12312674345485,0.2071124197335045,37.20813436284807,27.35999217881102,34.51665219116852,Mechanical Wear or Loose Components
2487,74.05056864663646,0.041273540290357874,32.99602219456202,32.54903062152668,48.256753768768256,Normal Operation
9238,66.67937176414799,0.06355402847627366,72.6348623627825,33.97058020998914,60.23983771180129,Overload or Imbalanced Load
8230,68.96040962980254,0.2087808842148747,64.56804001461761,31.77951179183151,50.571474645563875,Mechanical Wear or Loose Components
5180,61.52235300441458,0.055026004000716826,64.42005003403958,33.88322757370885,31.896174163080065,Normal Operation
6908,71.34598208969338,0.026329045911324754,42.579447238793385,28.65835197320209,63.917783515958874,Normal Operation
368,65.50007465172303,0.06472654788589094,43.92118750381043,30.64257166214461,54.16849626182787,Normal Operation
2473,67.80070597712064,0.02079116325424514,44.91103021803686,28.622267403911554,54.56828006329626,Normal Operation
9811,68.95716326194363,0.033240433672893935,89.69293860246903,22.251431360173374,38.480826667451296,Overload or Imbalanced Load
7437,94.31042844992831,0.02701569596237347,54.40655508584602,23.89967997840402,64.14294509296454,Insulation Breakdown or Cooling System Failure
6729,71.78120254175009,0.016984222262094412,53.85856122500441,23.25838972587938,58.295819177732376,Normal Operation
538,74.20208428263307,0.06915644668736069,52.29165088019123,21.595236937405957,44.45600018213299,Normal Operation
4321,63.064218028031476,0.07693738606051373,39.50864801714407,25.11110816114338,51.5998853685036,Normal Operation
6625,67.34619571029916,0.034157414301737285,32.36660227486331,22.869432824802285,37.472535290130885,Normal Operation
7468,84.33301899460106,0.07054131886062505,43.058721123181755,26.801664695655994,38.47063038464065,Insulation Breakdown or Cooling System Failure
8749,65.27867258977237,0.16764581716385987,54.99053414209857,22.403586238271206,67.77141171694133,Mechanical Wear or Loose Components
8436,68.72834215638584,0.4135196040092674,30.290016080767067,21.948023964614826,56.27314588053619,Mechanical Wear or Loose Components
8387,70.60900820759113,0.1580073151895258,34.533166574267845,28.409633388900346,67.58066291088377,Mechanical Wear or Loose Components
7171,94.90483359573776,0.05987821927461017,63.435956009170795,32.266885489490484,64.01777249626954,Insulation Breakdown or Cooling System Failure
7392,95.10540267108217,0.03543287587909068,58.9655606833245,30.738122246229914,62.28578363299363,Insulation Breakdown or Cooling System Failure
4200,72.9302451845591,0.04144601851107705,53.46080088328195,23.195516112273772,69.1982637355257,Normal Operation
6245,68.83394822281525,0.032986024140852825,50.61005355220069,20.706631547240946,38.49430481161582,Normal Operation
3529,71.10218995335075,0.01588104683901938,39.346856779169315,31.41378252121892,55.74766681476404,Normal Operation
3667,61.44651266390284,0.00857608058196436,38.23185980682099,22.852437214576177,30.153931969656856,Normal Operation
148,63.804634570611626,0.026123781574473252,33.67964248863463,27.121212972124017,56.098457598506776,Normal Operation
1643,72.62338077174022,0.05061301296375795,49.35552216707859,28.05010056012862,61.5059237410487,Normal Operation
9827,63.701046736357924,0.05550194039434222,95.68057131472165,26.355704163761814,52.005592145042,Overload or Imbalanced Load
8966,62.21141763598223,0.23236462119118684,37.119302491717164,27.958518877654747,46.92738992507256,Mechanical Wear or Loose Components
297,60.263616355111644,0.003567378764971636,42.10884812336497,21.746987104198784,43.308007423952084,Normal Operation
3543,62.18220947109043,0.05263605653926624,48.524974651116736,32.47770676854596,44.983516909758535,Normal Operation
9794,60.34528354818052,0.01912428365344816,99.34891289491685,21.958578904336868,67.77444325636614,Overload or Imbalanced Load
23,61.16896063768927,0.027796997651876838,55.751522722048236,32.082009124357285,46.42959818425289,Normal Operation
8183,60.10617504057976,0.45928352345477763,52.91965021514149,34.39522279391931,60.262765940458536,Mechanical Wear or Loose Components
3848,63.65673279222024,0.03311758600442239,60.91607266796418,24.69557703847851,37.769031682382206,Normal Operation
2882,62.47804660728735,0.05707374142220134,52.0003259702462,33.1007803108002,47.51938573189871,Normal Operation
9332,72.97927256944902,0.07286522563028504,97.71822801185706,34.95457104010177,46.7109178938042,Overload or Imbalanced Load
8346,62.096959357318255,0.20489403626319014,32.9121355303097,26.206783119816485,57.0832851773817,Mechanical Wear or Loose Components
8417,65.24792743458718,0.4849529498381837,60.012775290478174,31.085711716756364,52.75215814437502,Mechanical Wear or Loose Components
6227,69.49359438921634,0.05221271295963405,45.51519488158838,28.269555567301623,35.46652738167494,Normal Operation
634,73.62284148425418,0.038332388518701944,39.973077815771795,32.51784661114728,46.67357316929163,Normal Operation
439,66.27998353713497,0.002269376693079357,50.44019528507759,27.655433007855326,47.538995489467496,Normal Operation
3714,66.86584729026947,0.04587325524816926,52.3847090642812,27.54761291239343,31.65257273843971,Normal Operation
5793,62.31619887126848,0.05080897316294804,51.0299191592908,23.21312505445761,53.10129443906781,Normal Operation
7436,98.3750902388994,0.05175720803597515,64.22911460414107,29.163940019431116,34.35075112079779,Insulation Breakdown or Cooling System Failure
1650,67.18720953345476,0.06010503925365299,56.281679425363066,31.772967666814797,48.06549094688906,Normal Operation
9727,72.28699419559801,0.017708172158121992,94.27884131719397,25.22638262394551,53.825947687837754,Overload or Imbalanced Load
6511,70.8067681398615,0.04008866704413214,63.28585935683373,28.84379143412167,36.862713934824065,Normal Operation
1379,64.62298528839999,0.058611025862394465,57.698920395286905,22.879060737245698,50.033508201646114,Normal Operation
4791,70.89760724223493,0.05967388694705338,39.66025163235135,23.598545971376303,31.863747257825782,Normal Operation
4645,63.99117905827825,0.005827681958082884,43.883106269924326,26.98332183230436,52.908388847990196,Normal Operation
6200,69.72569567587823,0.06493870041182943,63.22947116225363,25.829676246264118,44.39801433402454,Normal Operation
5045,64.51829737375076,0.0018085195762914009,31.976865163314685,34.04160297607795,64.09721782583418,Normal Operation
4005,70.15437247252626,0.01494482551049548,39.65979497607712,26.71935266360326,54.936344367018364,Normal Operation
8859,60.99988391304803,0.3752838043120106,62.494197700015,23.780308757607667,30.59956408893678,Mechanical Wear or Loose Components
2626,72.1443674946778,0.043148327452183305,53.62591262867764,22.245260701495354,43.331328597123985,Normal Operation
6591,72.47979728341498,0.025984619740088758,39.72765771119191,30.5980989460407,53.69044840413436,Normal Operation
8660,61.33443408187957,0.15760002639188425,57.432647998640924,28.671710649765664,63.57638426738248,Mechanical Wear or Loose Components
7682,92.56830569208043,0.016689575711785504,36.27105716439053,31.995610738452598,39.247292625618805,Insulation Breakdown or Cooling System Failure
457,73.53219880306258,0.03348932805185861,30.54985348692802,33.03900505279136,63.429680501813635,Normal Operation
6209,62.443533059313886,0.025780178509596432,46.08061207833582,25.218659153889444,62.38193631216956,Normal Operation
8448,68.97743884064933,0.4566391666483128,56.72532316843941,27.311404117017304,49.41107901268565,Mechanical Wear or Loose Components
5413,64.21339397760946,0.05921147669473239,47.903246069848265,27.971103760338547,52.93746932863401,Normal Operation
9686,63.54305735949664,0.07525995016680845,79.21889310980485,27.450970621707455,69.10804339998245,Overload or Imbalanced Load
4319,60.287116741540544,0.06959464610742142,30.59777525766706,23.644971122634633,46.9354935264794,Normal Operation
5541,65.77357122432532,0.046393787525076516,45.06151736072894,22.967901172868686,48.08190207506321,Normal Operation
610,72.01196009982611,0.03770590639010993,59.21314204632549,34.929769563800754,32.68909490760987,Normal Operation
6550,74.35720336950635,0.040506148310270225,50.882234176867186,25.639062381315398,68.11532993582367,Normal Operation
5218,69.28690804705232,0.0238334810867961,60.04314775804558,20.47978250581402,59.59861298080379,Normal Operation
2936,71.99088536623573,0.00046530429232505277,50.09862964360016,22.228780046099246,59.41723569806875,Normal Operation
7528,97.45297366953349,0.008239809818414363,52.31383757315241,26.952777474072143,64.66180340611653,Insulation Breakdown or Cooling System Failure
424,72.6624690894693,0.01725932788188264,48.47312263863812,27.894035642525225,39.37591717392286,Normal Operation
495,60.483899469371124,0.06755074909715329,54.181569489256404,25.222841159615605,68.28117842583589,Normal Operation
288,65.12495711003987,0.003283815020105321,58.403674735246156,22.83483835023923,41.38164816576706,Normal Operation
4491,73.91112204656629,0.0024716038350097325,51.81429348915303,30.19158835848681,51.77025226835373,Normal Operation
2738,72.69955262269585,0.07030159876292678,49.659930794941616,24.432359480366735,55.39175057507734,Normal Operation
722,69.29953911092518,0.02394025929065978,31.93054437868558,28.31197671104931,33.200501183596806,Normal Operation
8564,72.72614295981315,0.24977998689432473,35.64029600215346,30.430895124711256,65.04562492691625,Mechanical Wear or Loose Components
7256,97.4575951383611,0.06978933758660001,36.825934877378764,29.10699099523066,43.693402540906106,Insulation Breakdown or Cooling System Failure
8935,64.32800160353162,0.2972008975310297,32.435260859686764,32.34779386475811,35.25558616641042,Mechanical Wear or Loose Components
1490,60.21711181630681,0.024504278489725886,60.55008250570647,22.58797824093978,66.95824290983,Normal Operation
8390,69.12911962773012,0.14115106895542717,40.08655403447284,34.80074389088501,67.8965740747393,Mechanical Wear or Loose Components
6713,72.27664726432467,0.0751408545221246,43.49898720595289,24.22093370817257,41.60093411267203,Normal Operation
2554,64.72587645861249,0.04770476737341764,30.925673320378486,25.879647275492047,38.13110242481075,Normal Operation
6628,62.964492314198836,0.016192596504537606,35.78725143099037,34.25919258578734,60.86826047808731,Normal Operation
5550,62.38096974807738,0.0337445311863582,48.927396850382124,26.870635195082883,45.37950414911412,Normal Operation
3596,61.5815216448678,0.030682199274063297,38.00366744778391,34.41038336053365,51.23041767535058,Normal Operation
3318,72.43890110986075,0.039198801685158484,37.31313277958474,33.01365890012454,50.704443923905785,Normal Operation
380,67.45156676566705,0.019127117213384545,53.66225592084457,25.038830179645277,35.36935989727794,Normal Operation
1771,64.4787892217741,0.03692622408668741,48.66102056924558,23.39853703238507,42.64148091274696,Normal Operation
228,66.35077852525657,0.006353633149601627,53.1520288798217,33.389088164268216,69.83567397943506,Normal Operation
1946,69.67444925236758,0.05845445339142602,43.771118935149644,22.069700071941305,41.16367279158979,Normal Operation
490,68.44153340708425,0.06682830278918477,39.70660747031493,26.776438094555587,54.615763193862634,Normal Operation
3110,65.65349412471974,0.030607032167345283,60.79612826990546,25.722664588015434,36.26929238155536,Normal Operation
9360,70.82983328810582,0.04269298886007924,89.06869526237921,28.730158899774924,63.926406451832726,Overload or Imbalanced Load
6907,64.11300549440148,0.06245868391301243,48.195947164036426,20.26497380303307,33.726004260106386,Normal Operation
2601,64.20196656612524,0.07540852795202821,53.878253157510244,30.944038420726518,58.71840910553914,Normal Operation
2474,73.59523123886038,0.022219231172320893,62.78263149560359,22.64533044926849,37.8905150226673,Normal Operation
3754,74.04560185897022,0.005101753114118903,48.81970813532836,20.558053555320836,46.81388706545278,Normal Operation
6678,65.94674131274374,0.05960611152861968,57.515104269284194,24.979680045925598,69.55379478645969,Normal Operation
6099,66.93971008836414,0.062437743207284575,53.181503167838045,30.720687654918486,58.33927918745142,Normal Operation
9369,62.86897307406218,0.006244691411049068,82.46297428802788,24.508037794635626,55.01669230464633,Overload or Imbalanced Load
9245,65.05179602736425,0.022303880809185987,92.99772780435703,22.674141963756817,32.18850889166727,Overload or Imbalanced Load
7325,88.82651626148959,0.05679470321212451,37.42518268416647,23.828544792881704,56.3763145300465,Insulation Breakdown or Cooling System Failure
6319,69.50781993630493,0.07173824255419606,43.46134874230991,27.34531472311981,44.94459827502013,Normal Operation
3966,63.70747369092834,0.0009518670298826937,40.823758933087376,22.136100543937687,52.71140859426095,Normal Operation
2339,64.43926770864368,0.060960311598337265,61.68621760602194,24.710471897514864,38.72108244265682,Normal Operation
9784,62.42793192636972,0.0003988197555849826,71.70530223386842,25.252312063366936,43.10596672381136,Overload or Imbalanced Load
4540,67.83846150037726,0.03425324125885489,30.786141436741868,32.298148580682806,64.35968170329356,Normal Operation
7078,92.96094584882819,0.07465376587480442,59.36534134175089,24.862139331435806,54.22537221407845,Insulation Breakdown or Cooling System Failure
5386,61.58532057088888,0.007106435440859747,39.63338800758378,22.731796811575954,51.078098803627086,Normal Operation
9982,60.86239228321992,0.013230023931168207,87.93708568021813,25.098399758063707,43.27338562175226,Overload or Imbalanced Load
3829,60.44593172057625,0.05394999759775164,54.951337227779845,20.848726451635354,40.696115084307166,Normal Operation
6253,72.60154734763498,0.07764854529898871,45.892861169398984,24.2245257205426,41.48701165583881,Normal Operation
2288,63.19121733358964,0.04209738925246665,36.46590668234488,23.54503506005345,41.28933560007923,Normal Operation
3026,74.15638265704392,0.05218406255990478,45.35704097704878,24.258927170472663,49.053882196982514,Normal Operation
3380,73.81623469235878,0.025921916805089495,47.98988029633512,32.25271019632076,58.10097357423821,Normal Operation
9650,63.387269479087195,0.038626802135763125,87.22806786524504,26.511455655104346,54.28450303533138,Overload or Imbalanced Load
2249,71.31318427155406,0.07283000721424514,35.46170026894077,20.347585673594356,41.3589606399494,Normal Operation
8922,67.82824224528069,0.3451342687555585,35.16642511125122,20.06658812237154,37.77943205666675,Mechanical Wear or Loose Components
9070,63.50308998258244,0.023659045242414294,96.81824746006029,33.14796750780687,55.30613027984515,Overload or Imbalanced Load
2170,74.3306472638192,0.06952847545105514,64.91346869411389,29.194928585946887,61.54032572498839,Normal Operation
2496,68.71023206212956,0.0050781366662723485,32.42981306584398,33.15025737962106,42.63820418697307,Normal Operation
4443,63.06107198079909,0.023907778153216555,46.31620821396284,30.01241611069777,43.73456273730978,Normal Operation
3688,61.09544637878009,0.03701327135349361,56.20081154511787,21.07002036019503,63.327653175658675,Normal Operation
1685,67.82488360066418,0.016626614106927454,43.166165996853294,28.32265822114605,38.42538919341342,Normal Operation
4282,60.04096243251652,0.01713771272145605,44.14066679033169,25.33070987352153,39.73961607391526,Normal Operation
550,74.35683618448941,0.0708016225563449,32.47584029426611,31.54882255464871,53.38728836199519,Normal Operation
1230,71.63625257834856,0.054906868468431264,51.75924010542081,28.81475327869807,32.857375273439246,Normal Operation
9306,72.47678513898553,0.013186944895710706,86.7114103280269,23.94956453330557,62.93736609927925,Overload or Imbalanced Load
6808,72.11094819256729,0.06133340574838153,61.86180346043024,31.173242151111147,56.70212966428714,Normal Operation
1375,73.90764479072823,0.05597586495058952,56.79141120835981,22.292520528437812,38.02084375925735,Normal Operation
8808,62.57049823329886,0.4680363335668916,43.624126668787014,22.04995618806376,46.79951154760917,Mechanical Wear or Loose Components
4187,62.73583378503689,0.03865066822764457,34.58519520967308,31.681228279614814,53.26141135065413,Normal Operation
5267,64.4607147338533,0.06780475596165836,46.58438694366903,24.970554324490855,34.121252011798056,Normal Operation
9073,64.21571707213258,0.0609772920443537,89.3420619881882,20.069121066542078,33.77886365497635,Overload or Imbalanced Load
8624,68.72058291205384,0.16806699500311123,33.16998249326318,23.9138341088141,36.67204339815577,Mechanical Wear or Loose Components
3275,67.32173761464405,0.027183354130645244,32.51562346850374,33.08317865902491,45.99882604343761,Normal Operation
2160,66.02025908216898,0.005783790008321663,53.62040227409211,27.20171289058179,39.003576746844594,Normal Operation
9110,66.73140760948858,0.00952933879203747,88.36776034720295,22.716154381132355,33.55490757015148,Overload or Imbalanced Load
8068,64.66264916085039,0.37880157066964476,57.678187182108644,31.53005105867422,63.05851804378015,Mechanical Wear or Loose Components
8343,66.58074974443865,0.23325810651634776,33.866089019422404,25.435004927081273,66.26562891213302,Mechanical Wear or Loose Components
5234,60.48527652193592,0.022949219964549402,59.95521765045782,32.18203400350489,47.691696302788046,Normal Operation
4830,64.21460708974182,0.03707157240182886,39.86196797983439,25.87475722477287,69.55210193181564,Normal Operation
2656,73.18035249950937,0.07394466162770233,51.47196227170116,25.793337819759614,39.68754358968008,Normal Operation
4794,64.8652981283682,0.07387006257452368,49.723793368571265,30.61925939396309,51.39987542316075,Normal Operation
1864,71.28354920808721,0.00569573789652571,44.78058516043072,24.10665620427392,62.23278679506453,Normal Operation
4383,66.43673909539591,0.07617628594301663,31.346365479270485,23.29497777471895,67.81923593864117,Normal Operation
4329,63.73409347266539,0.015220440545504088,30.96381693794292,20.94641048801011,47.18430861282187,Normal Operation
5299,67.49760697176482,0.06695339562970559,61.273003115651434,21.745588556504416,43.50973111558015,Normal Operation
6805,61.378447030049855,0.031012863937253252,52.30953378625836,22.3642455434357,56.88527741933517,Normal Operation
5798,67.79903021494715,0.07819235994615154,63.13362683267941,32.660905024616525,66.23594765393348,Normal Operation
5154,69.51994298550444,0.04766289713725802,50.99740445279294,29.596970802748633,47.2900966086524,Normal Operation
7931,88.25751522570661,0.027895045423708895,31.772018804679057,31.53827524545876,59.47742392887302,Insulation Breakdown or Cooling System Failure
6356,64.82299388122777,0.0403778826920509,46.14330574402227,24.05460052482868,47.09032051762407,Normal Operation
2289,68.43180227239034,0.06037421923757557,32.80783717666462,24.59206594210461,46.321019889079096,Normal Operation
7209,81.69676336190945,0.012949797804638008,41.50338783446777,34.39727076137482,35.152559370780054,Insulation Breakdown or Cooling System Failure
8971,64.3129037431638,0.4116877398412928,52.81456425459869,26.899776997193158,55.62675382068191,Mechanical Wear or Loose Components
7994,99.95461823613977,0.05716917418288864,31.69825480483879,22.587501366362563,37.07321736261429,Insulation Breakdown or Cooling System Failure
5740,70.82343100213326,0.02336144983627863,49.93308078670677,31.33418179046597,59.18041826038798,Normal Operation
4171,66.0570269880884,0.002033470033415137,30.085599869007588,24.15722006313186,32.563057618929506,Normal Operation
3928,73.31237985668457,0.005937333835684271,54.651840621352505,31.37261570194474,51.66215194291044,Normal Operation
4390,64.68381076725338,0.003978454007942362,49.59598141273082,29.06368873442124,44.346247893294375,Normal Operation
5712,62.43023710278148,0.014734592035287469,34.5845842456924,32.47750019451858,56.30308293902853,Normal Operation
8824,64.99162366185999,0.4348186106941765,38.16282127961751,32.61671193514506,49.537261324860665,Mechanical Wear or Loose Components
1789,60.270024399530186,0.04307666805256417,64.8724161129568,26.011636532922388,39.73130464721879,Normal Operation
9915,65.69629647191026,0.0687950801508566,76.75109449888025,23.121297966497682,56.53893135096276,Overload or Imbalanced Load
8845,73.23103633716039,0.49967584316110564,36.29306522772387,21.821406873532528,45.31742547690571,Mechanical Wear or Loose Components
4424,73.89005120255938,0.02760321195964724,60.98214951385616,23.16612213427874,63.24336461551695,Normal Operation
6828,64.33744765116171,0.05037573365898961,32.360543376185845,32.874002932406874,43.160432649957826,Normal Operation
7011,94.60725014750503,0.04460924439175231,30.294828775963296,20.949713553533073,43.10366261917869,Insulation Breakdown or Cooling System Failure
5785,62.44352886059381,0.03382852934026511,57.785410580068266,29.57479646785489,55.373465599719324,Normal Operation
6790,65.97070272184882,0.01500572423992665,39.44100755982622,24.564957298953455,34.27564009273675,Normal Operation
188,64.5129540968367,0.02076396837113224,53.098346530803994,20.7991838053244,34.09762597994077,Normal Operation
1117,62.380696229668494,0.036902301570911976,51.933049196143344,33.325295922698174,57.978642103744164,Normal Operation
5091,60.24955060909769,0.016233611024666042,51.22360670144034,24.876215258384246,33.55613504462632,Normal Operation
1084,68.46811928262345,0.04399843343130317,42.023177734078715,28.25961246480388,43.951788596095255,Normal Operation
2483,73.90413956304079,0.02761980491845093,47.970507866637824,26.55187907670661,31.20771852245959,Normal Operation
9718,65.33546826795873,0.011484535068372645,87.13014855812926,20.485219263776365,66.81091355993104,Overload or Imbalanced Load
9292,66.21080664749773,0.04456935846730535,79.9637137644986,26.353441612081077,65.12664707263815,Overload or Imbalanced Load
1270,67.370958964195,0.06166871995200629,61.81351355339132,20.082383121987547,37.2745833950326,Normal Operation
3892,72.56101830113853,0.017593132212958072,54.819921706685435,29.22796754054763,34.100242234134946,Normal Operation
4178,62.02947865217319,0.04079632053922223,39.560679653501964,31.79403947599409,61.76332562217855,Normal Operation
9587,61.65951374274197,0.01954257658715351,83.34256058852878,31.846343496001765,46.41742623940449,Overload or Imbalanced Load
2646,69.12623297398164,0.06748188422858302,63.83812156093318,28.941934323813634,32.894777234625245,Normal Operation
4060,60.09483805354322,0.04326198239107607,60.59765713764004,23.995799861307287,47.08325352524689,Normal Operation
1057,64.69788512243838,0.07595246537267941,63.79552509638105,34.774294187229444,49.719329593509194,Normal Operation
2447,71.7830880224035,0.04077082649887195,50.887472672846144,27.469176644270153,43.90520887503326,Normal Operation
4350,66.43638583300952,0.07864149175497823,35.97516813987379,34.02969557097949,49.813686510005326,Normal Operation
4625,73.16976280866882,0.0046288662967985065,42.464698958969414,28.23207409178861,66.85671087660529,Normal Operation
517,61.219419318854605,0.05392741964513136,32.416257024116575,33.985741239626044,43.88216611390811,Normal Operation
5511,65.85707692161012,0.056123367098646314,47.573886805593816,23.655025313355303,60.80009318847678,Normal Operation
9567,69.3467999858794,0.005165783819792686,87.24313742768896,32.681494306952544,48.30899567636911,Overload or Imbalanced Load
1841,60.32476839562552,0.004009343610784022,37.51593445396127,24.79737507233891,41.345727301931376,Normal Operation
3301,62.561608141603955,0.06824263577118496,47.93102106720235,22.495646573200272,56.01044180842065,Normal Operation
1299,61.718344411640665,0.05853805315071983,42.77812531117234,28.536406717111163,41.18454535742987,Normal Operation
482,60.302561786765374,0.02169020538113953,39.322637215273204,27.06677026886542,55.256768752443634,Normal Operation
4096,66.85081304544003,0.04136549271741937,31.95775295454781,21.556309093661213,58.27562815632884,Normal Operation
5496,71.24304020640302,0.022007407083852185,55.93692366648162,25.015412761559173,58.13691290762222,Normal Operation
4550,64.883304494714,0.043447490579540185,34.48441210092873,26.70701707463595,41.595671965382195,Normal Operation
118,63.63804710794587,0.07002218721416571,35.08466553910115,22.557353649612697,39.34664766801921,Normal Operation
4937,67.13087928809797,0.07432144241941353,46.12643498195342,30.62083505294385,66.08072472646862,Normal Operation
